Order Id,Order Date,City,State,Region,Category,Sub Category,Product Id,cost price,List Price,Quantity,Discount Percent,Profit,Revenue
5227,2022-03-22,New York City,New York,East,Office Supplies,Binders,OFF-BI-10003007,160.0,190.0,6,5.0,30.0,180.0
5228,2023-05-27,New York City,New York,East,Furniture,Bookcases,FUR-BO-10003272,330.0,350.0,2,3.0,20.0,40.0
5229,2022-12-20,San Francisco,California,West,Office Supplies,Paper,OFF-PA-10001033,60.0,80.0,2,2.0,20.0,40.0
5230,2022-10-03,Fresno,California,West,Office Supplies,Binders,OFF-BI-10001553,10.0,10.0,2,2.0,0.0,0.0
5231,2022-04-03,Fresno,California,West,Furniture,Tables,FUR-TA-10001095,570.0,700.0,5,4.0,130.0,650.0
5232,2023-10-07,Fresno,California,West,Furniture,Furnishings,FUR-FU-10001185,30.0,30.0,1,4.0,0.0,0.0
5233,2023-05-04,Fresno,California,West,Office Supplies,Binders,OFF-BI-10000343,30.0,30.0,7,5.0,0.0,0.0
5234,2023-06-09,Texarkana,Arkansas,South,Furniture,Chairs,FUR-CH-10004626,530.0,610.0,6,3.0,80.0,480.0
5235,2023-06-22,San Francisco,California,West,Furniture,Tables,FUR-TA-10001768,200.0,210.0,1,5.0,10.0,10.0
5236,2023-02-08,Indianapolis,Indiana,Central,Office Supplies,Appliances,OFF-AP-10001947,40.0,50.0,3,4.0,10.0,30.0
5237,2022-02-09,Columbia,Maryland,East,Furniture,Furnishings,FUR-FU-10004952,130.0,160.0,3,4.0,30.0,90.0
5238,2023-03-09,Columbia,Maryland,East,Furniture,Bookcases,FUR-BO-10001337,310.0,360.0,3,2.0,50.0,150.0
5239,2022-02-25,Columbia,Maryland,East,Technology,Accessories,TEC-AC-10003628,50.0,60.0,2,5.0,10.0,20.0
5240,2022-12-11,San Jose,California,West,Office Supplies,Storage,OFF-ST-10004186,270.0,330.0,3,2.0,60.0,180.0
5241,2022-12-05,San Jose,California,West,Office Supplies,Binders,OFF-BI-10001658,40.0,40.0,2,3.0,0.0,0.0
5242,2023-12-14,Seattle,Washington,West,Office Supplies,Supplies,OFF-SU-10004737,10.0,10.0,2,5.0,0.0,0.0
5243,2022-10-01,Carrollton,Texas,Central,Office Supplies,Binders,OFF-BI-10002827,0.0,0.0,3,2.0,0.0,0.0
5244,2023-02-11,Arlington,Virginia,South,Office Supplies,Binders,OFF-BI-10003694,10.0,10.0,1,3.0,0.0,0.0
5245,2022-02-15,Los Angeles,California,West,Furniture,Tables,FUR-TA-10001691,130.0,140.0,2,4.0,10.0,20.0
5246,2022-03-15,Los Angeles,California,West,Technology,Phones,TEC-PH-10001918,300.0,330.0,3,5.0,30.0,90.0
5247,2023-03-14,Los Angeles,California,West,Office Supplies,Binders,OFF-BI-10000285,10.0,10.0,2,4.0,0.0,0.0
5248,2023-08-28,Frankfort,Illinois,Central,Office Supplies,Appliances,OFF-AP-10000358,20.0,20.0,8,2.0,0.0,0.0
5249,2022-08-26,Seattle,Washington,West,Technology,Accessories,TEC-AC-10002345,30.0,40.0,3,3.0,10.0,30.0
5250,2023-04-21,Philadelphia,Pennsylvania,East,Office Supplies,Fasteners,OFF-FA-10001229,10.0,10.0,4,4.0,0.0,0.0
5251,2023-10-30,Columbus,Georgia,South,Technology,Accessories,TEC-AC-10001314,220.0,250.0,5,2.0,30.0,150.0
5252,2023-11-25,Columbus,Georgia,South,Office Supplies,Paper,OFF-PA-10004438,40.0,50.0,4,2.0,10.0,40.0
5253,2022-03-17,Virginia Beach,Virginia,South,Office Supplies,Appliances,OFF-AP-10000026,150.0,180.0,3,5.0,30.0,90.0
5254,2022-10-08,Des Moines,Washington,West,Office Supplies,Binders,OFF-BI-10004224,90.0,110.0,2,2.0,20.0,40.0
5255,2023-08-28,Bethlehem,Pennsylvania,East,Furniture,Chairs,FUR-CH-10002647,90.0,100.0,2,2.0,10.0,20.0
5256,2022-07-10,Bethlehem,Pennsylvania,East,Furniture,Furnishings,FUR-FU-10003247,30.0,30.0,2,3.0,0.0,0.0
5257,2023-11-02,Oklahoma City,Oklahoma,Central,Office Supplies,Paper,OFF-PA-10003270,10.0,10.0,2,5.0,0.0,0.0
5258,2022-03-08,Rancho Cucamonga,California,West,Office Supplies,Paper,OFF-PA-10004735,30.0,40.0,6,3.0,10.0,60.0
5259,2022-01-10,Los Angeles,California,West,Office Supplies,Paper,OFF-PA-10001745,30.0,40.0,5,4.0,10.0,50.0
5260,2022-05-25,Philadelphia,Pennsylvania,East,Office Supplies,Paper,OFF-PA-10000176,50.0,50.0,3,3.0,0.0,0.0
5261,2022-07-30,Houston,Texas,Central,Technology,Phones,TEC-PH-10000675,170.0,200.0,3,3.0,30.0,90.0
5262,2022-05-01,Houston,Texas,Central,Office Supplies,Binders,OFF-BI-10000050,0.0,0.0,2,5.0,0.0,0.0
5263,2022-03-24,Houston,Texas,Central,Furniture,Tables,FUR-TA-10004154,170.0,200.0,1,4.0,30.0,30.0
5264,2023-07-14,Houston,Texas,Central,Technology,Accessories,TEC-AC-10002718,40.0,50.0,4,2.0,10.0,40.0
5265,2022-03-15,Houston,Texas,Central,Office Supplies,Art,OFF-AR-10003179,20.0,20.0,3,2.0,0.0,0.0
5266,2023-09-23,Seattle,Washington,West,Office Supplies,Paper,OFF-PA-10001838,10.0,10.0,2,3.0,0.0,0.0
5267,2023-09-30,Seattle,Washington,West,Office Supplies,Paper,OFF-PA-10004039,150.0,170.0,3,3.0,20.0,60.0
5268,2022-07-17,Seattle,Washington,West,Office Supplies,Appliances,OFF-AP-10001626,0.0,0.0,1,5.0,0.0,0.0
5269,2022-07-13,Yonkers,New York,East,Technology,Machines,TEC-MA-10003173,40.0,50.0,4,3.0,10.0,40.0
5270,2022-01-18,San Francisco,California,West,Furniture,Furnishings,FUR-FU-10000260,30.0,30.0,4,5.0,0.0,0.0
5271,2023-11-24,San Francisco,California,West,Office Supplies,Appliances,OFF-AP-10004487,360.0,410.0,5,4.0,50.0,250.0
5272,2022-10-11,Los Angeles,California,West,Furniture,Furnishings,FUR-FU-10001487,30.0,30.0,4,3.0,0.0,0.0
5273,2022-03-20,Los Angeles,California,West,Furniture,Tables,FUR-TA-10001520,370.0,400.0,7,3.0,30.0,210.0
5274,2023-06-09,Miami,Florida,South,Office Supplies,Binders,OFF-BI-10000145,0.0,0.0,4,2.0,0.0,0.0
5275,2023-09-12,Burlington,Vermont,East,Furniture,Chairs,FUR-CH-10000595,670.0,720.0,3,4.0,50.0,150.0
5276,2022-11-03,Fayetteville,Arkansas,South,Technology,Accessories,TEC-AC-10004469,150.0,160.0,4,2.0,10.0,40.0
5277,2023-11-02,Fayetteville,Arkansas,South,Technology,Accessories,TEC-AC-10003038,30.0,40.0,5,5.0,10.0,50.0
5278,2023-10-22,Odessa,Texas,Central,Furniture,Chairs,FUR-CH-10004698,310.0,340.0,6,4.0,30.0,180.0
5279,2022-04-06,Virginia Beach,Virginia,South,Office Supplies,Paper,OFF-PA-10003641,90.0,110.0,4,3.0,20.0,80.0
5280,2023-02-13,Milwaukee,Wisconsin,Central,Technology,Accessories,TEC-AC-10002134,10.0,10.0,1,3.0,0.0,0.0
5281,2023-11-04,Detroit,Michigan,Central,Office Supplies,Storage,OFF-ST-10001837,80.0,90.0,2,3.0,10.0,20.0
5282,2023-05-02,Rochester,Minnesota,Central,Furniture,Furnishings,FUR-FU-10001706,10.0,10.0,2,4.0,0.0,0.0
5283,2022-06-23,Rochester,Minnesota,Central,Office Supplies,Paper,OFF-PA-10001970,40.0,40.0,3,3.0,0.0,0.0
5284,2023-08-27,Seattle,Washington,West,Office Supplies,Storage,OFF-ST-10002957,20.0,20.0,3,5.0,0.0,0.0
5285,2023-11-26,Seattle,Washington,West,Office Supplies,Labels,OFF-LA-10002312,40.0,40.0,3,3.0,0.0,0.0
5286,2022-02-02,Louisville,Colorado,West,Office Supplies,Envelopes,OFF-EN-10002600,20.0,20.0,9,2.0,0.0,0.0
5287,2023-05-25,Louisville,Colorado,West,Office Supplies,Binders,OFF-BI-10003274,10.0,10.0,8,5.0,0.0,0.0
5288,2022-05-29,Louisville,Colorado,West,Furniture,Bookcases,FUR-BO-10004467,80.0,90.0,3,2.0,10.0,30.0
5289,2022-12-05,San Francisco,California,West,Office Supplies,Paper,OFF-PA-10000675,150.0,160.0,4,3.0,10.0,40.0
5290,2023-07-23,Houston,Texas,Central,Office Supplies,Paper,OFF-PA-10002259,20.0,20.0,2,4.0,0.0,0.0
5291,2022-12-22,Houston,Texas,Central,Furniture,Chairs,FUR-CH-10004287,830.0,970.0,5,5.0,140.0,700.0
5292,2022-09-01,Houston,Texas,Central,Office Supplies,Paper,OFF-PA-10000482,170.0,180.0,6,2.0,10.0,60.0
5293,2022-09-05,Miami,Florida,South,Office Supplies,Storage,OFF-ST-10004835,0.0,0.0,1,3.0,0.0,0.0
5294,2023-05-13,Medina,Ohio,East,Furniture,Tables,FUR-TA-10004086,40.0,50.0,1,4.0,10.0,10.0
5295,2023-01-10,Roseville,Minnesota,Central,Office Supplies,Labels,OFF-LA-10000305,50.0,50.0,8,2.0,0.0,0.0
5296,2023-07-27,Houston,Texas,Central,Office Supplies,Paper,OFF-PA-10000806,70.0,90.0,2,3.0,20.0,40.0
5297,2023-09-02,Yonkers,New York,East,Furniture,Furnishings,FUR-FU-10004018,10.0,10.0,1,4.0,0.0,0.0
5298,2022-05-10,Yonkers,New York,East,Technology,Phones,TEC-PH-10002660,460.0,540.0,8,2.0,80.0,640.0
5299,2023-11-25,San Diego,California,West,Office Supplies,Envelopes,OFF-EN-10001509,0.0,0.0,2,3.0,0.0,0.0
5300,2022-07-02,San Diego,California,West,Office Supplies,Labels,OFF-LA-10003148,20.0,20.0,3,3.0,0.0,0.0
5301,2022-03-30,Springfield,Virginia,South,Furniture,Tables,FUR-TA-10002645,2030.0,2280.0,10,2.0,250.0,2500.0
5302,2023-07-26,Springfield,Virginia,South,Technology,Accessories,TEC-AC-10003033,1620.0,1980.0,6,2.0,360.0,2160.0
5303,2023-09-02,Springfield,Virginia,South,Office Supplies,Labels,OFF-LA-10001297,50.0,60.0,6,5.0,10.0,60.0
5304,2023-06-29,Decatur,Illinois,Central,Furniture,Chairs,FUR-CH-10002017,30.0,40.0,2,3.0,10.0,20.0
5305,2023-12-24,Garland,Texas,Central,Furniture,Furnishings,FUR-FU-10001546,10.0,10.0,2,2.0,0.0,0.0
5306,2023-10-16,Oceanside,New York,East,Furniture,Furnishings,FUR-FU-10000629,60.0,70.0,5,3.0,10.0,50.0
5307,2023-02-16,Oceanside,New York,East,Office Supplies,Storage,OFF-ST-10000036,270.0,300.0,3,3.0,30.0,90.0
5308,2022-03-18,Oceanside,New York,East,Technology,Phones,TEC-PH-10002583,30.0,40.0,2,2.0,10.0,20.0
5309,2023-02-09,Houston,Texas,Central,Furniture,Chairs,FUR-CH-10003774,160.0,190.0,3,4.0,30.0,90.0
5310,2022-03-13,Houston,Texas,Central,Office Supplies,Art,OFF-AR-10003876,10.0,10.0,5,3.0,0.0,0.0
5311,2023-06-16,Houston,Texas,Central,Office Supplies,Binders,OFF-BI-10003527,1420.0,1530.0,6,4.0,110.0,660.0
5312,2023-09-23,Greenville,North Carolina,South,Office Supplies,Labels,OFF-LA-10004559,10.0,10.0,4,4.0,0.0,0.0
5313,2023-08-15,Greenville,North Carolina,South,Office Supplies,Supplies,OFF-SU-10002573,30.0,30.0,2,5.0,0.0,0.0
5314,2022-02-10,San Francisco,California,West,Furniture,Furnishings,FUR-FU-10000222,50.0,60.0,2,2.0,10.0,20.0
5315,2023-03-31,San Francisco,California,West,Office Supplies,Envelopes,OFF-EN-10001219,20.0,30.0,4,4.0,10.0,40.0
5316,2022-11-29,Greensboro,North Carolina,South,Furniture,Chairs,FUR-CH-10002304,170.0,190.0,9,3.0,20.0,180.0
5317,2023-11-19,Knoxville,Tennessee,South,Furniture,Furnishings,FUR-FU-10002364,10.0,10.0,2,5.0,0.0,0.0
5318,2023-05-06,Knoxville,Tennessee,South,Furniture,Furnishings,FUR-FU-10004864,10.0,10.0,1,3.0,0.0,0.0
5319,2022-03-23,Knoxville,Tennessee,South,Office Supplies,Paper,OFF-PA-10003172,20.0,20.0,4,4.0,0.0,0.0
5320,2022-06-04,Knoxville,Tennessee,South,Office Supplies,Binders,OFF-BI-10000977,30.0,30.0,3,2.0,0.0,0.0
5321,2023-09-01,Knoxville,Tennessee,South,Furniture,Tables,FUR-TA-10000198,2030.0,2310.0,7,3.0,280.0,1960.0
5322,2023-07-11,Knoxville,Tennessee,South,Office Supplies,Binders,OFF-BI-10003984,20.0,30.0,4,2.0,10.0,40.0
5323,2022-04-20,Knoxville,Tennessee,South,Furniture,Furnishings,FUR-FU-10003691,20.0,20.0,2,5.0,0.0,0.0
5324,2022-08-09,Grand Island,Nebraska,Central,Office Supplies,Paper,OFF-PA-10004082,20.0,20.0,2,3.0,0.0,0.0
5325,2023-06-06,Lakewood,California,West,Office Supplies,Art,OFF-AR-10003723,20.0,20.0,5,4.0,0.0,0.0
5326,2023-07-18,Lakewood,California,West,Furniture,Furnishings,FUR-FU-10004270,30.0,30.0,6,5.0,0.0,0.0
5327,2022-03-09,Lawrence,Massachusetts,East,Office Supplies,Art,OFF-AR-10003183,10.0,10.0,2,3.0,0.0,0.0
5328,2023-08-08,Los Angeles,California,West,Office Supplies,Paper,OFF-PA-10002005,20.0,20.0,3,3.0,0.0,0.0
5329,2022-03-01,Houston,Texas,Central,Technology,Phones,TEC-PH-10000149,30.0,30.0,2,3.0,0.0,0.0
5330,2023-09-21,New York City,New York,East,Office Supplies,Binders,OFF-BI-10001524,30.0,30.0,2,2.0,0.0,0.0
5331,2023-08-21,New York City,New York,East,Furniture,Furnishings,FUR-FU-10004748,50.0,60.0,1,2.0,10.0,10.0
5332,2023-06-04,New York City,New York,East,Office Supplies,Binders,OFF-BI-10001460,60.0,60.0,5,2.0,0.0,0.0
5333,2023-01-06,New York City,New York,East,Office Supplies,Supplies,OFF-SU-10002503,20.0,20.0,4,5.0,0.0,0.0
5334,2023-03-09,Newark,Delaware,East,Furniture,Furnishings,FUR-FU-10001731,10.0,10.0,4,5.0,0.0,0.0
5335,2023-03-22,Newark,Delaware,East,Office Supplies,Paper,OFF-PA-10002160,20.0,20.0,3,4.0,0.0,0.0
5336,2023-05-03,Newark,Delaware,East,Office Supplies,Paper,OFF-PA-10002659,0.0,0.0,1,2.0,0.0,0.0
5337,2023-01-23,Seattle,Washington,West,Office Supplies,Binders,OFF-BI-10001636,30.0,30.0,4,4.0,0.0,0.0
5338,2022-12-19,Scottsdale,Arizona,West,Office Supplies,Paper,OFF-PA-10000062,290.0,310.0,7,4.0,20.0,140.0
5339,2023-10-12,Oceanside,New York,East,Office Supplies,Storage,OFF-ST-10002554,210.0,240.0,5,5.0,30.0,150.0
5340,2022-06-19,Oceanside,New York,East,Office Supplies,Envelopes,OFF-EN-10001509,10.0,10.0,6,5.0,0.0,0.0
5341,2023-03-23,Oceanside,New York,East,Technology,Accessories,TEC-AC-10002018,10.0,10.0,2,3.0,0.0,0.0
5342,2023-12-31,Oceanside,New York,East,Technology,Accessories,TEC-AC-10002637,770.0,900.0,5,4.0,130.0,650.0
5343,2022-07-04,Dallas,Texas,Central,Office Supplies,Envelopes,OFF-EN-10001509,0.0,0.0,1,2.0,0.0,0.0
5344,2023-03-16,Dallas,Texas,Central,Technology,Phones,TEC-PH-10004922,260.0,270.0,5,2.0,10.0,50.0
5345,2023-08-25,Rochester,New York,East,Technology,Accessories,TEC-AC-10002550,30.0,30.0,1,2.0,0.0,0.0
5346,2023-08-26,Los Angeles,California,West,Office Supplies,Storage,OFF-ST-10003208,610.0,730.0,4,2.0,120.0,480.0
5347,2023-06-25,Los Angeles,California,West,Office Supplies,Binders,OFF-BI-10003981,10.0,10.0,3,4.0,0.0,0.0
5348,2022-12-09,Los Angeles,California,West,Office Supplies,Binders,OFF-BI-10001031,10.0,10.0,2,4.0,0.0,0.0
5349,2023-07-12,Woodbury,Minnesota,Central,Office Supplies,Binders,OFF-BI-10003676,30.0,30.0,3,5.0,0.0,0.0
5350,2022-07-08,Woodbury,Minnesota,Central,Office Supplies,Paper,OFF-PA-10004082,40.0,40.0,5,2.0,0.0,0.0
5351,2022-11-24,Park Ridge,Illinois,Central,Office Supplies,Paper,OFF-PA-10001019,120.0,140.0,9,3.0,20.0,180.0
5352,2022-08-09,Dallas,Texas,Central,Office Supplies,Paper,OFF-PA-10004665,30.0,40.0,4,5.0,10.0,40.0
5353,2023-12-16,Dallas,Texas,Central,Technology,Phones,TEC-PH-10002447,300.0,330.0,2,4.0,30.0,60.0
5354,2023-09-22,Monroe,Louisiana,South,Office Supplies,Binders,OFF-BI-10000014,70.0,90.0,8,2.0,20.0,160.0
5355,2022-11-25,Los Angeles,California,West,Furniture,Chairs,FUR-CH-10002439,230.0,280.0,6,4.0,50.0,300.0
5356,2022-06-07,Los Angeles,California,West,Office Supplies,Paper,OFF-PA-10003063,10.0,10.0,2,5.0,0.0,0.0
5357,2022-11-10,San Francisco,California,West,Office Supplies,Binders,OFF-BI-10002982,30.0,30.0,5,5.0,0.0,0.0
5358,2022-10-01,San Francisco,California,West,Technology,Accessories,TEC-AC-10004510,20.0,20.0,1,2.0,0.0,0.0
5359,2022-03-09,San Francisco,California,West,Office Supplies,Storage,OFF-ST-10000321,20.0,20.0,2,4.0,0.0,0.0
5360,2023-11-21,San Francisco,California,West,Office Supplies,Art,OFF-AR-10004602,50.0,50.0,2,2.0,0.0,0.0
5361,2022-01-22,Fayetteville,North Carolina,South,Furniture,Bookcases,FUR-BO-10003433,170.0,200.0,8,2.0,30.0,240.0
5362,2023-09-24,Dallas,Texas,Central,Office Supplies,Storage,OFF-ST-10001496,620.0,720.0,5,5.0,100.0,500.0
5363,2023-07-13,Wichita,Kansas,Central,Furniture,Furnishings,FUR-FU-10000672,60.0,70.0,6,5.0,10.0,60.0
5364,2022-11-22,Wichita,Kansas,Central,Office Supplies,Appliances,OFF-AP-10001293,80.0,80.0,2,5.0,0.0,0.0
5365,2023-10-18,Springfield,Oregon,West,Office Supplies,Appliances,OFF-AP-10000692,50.0,60.0,4,5.0,10.0,40.0
5366,2023-01-23,Houston,Texas,Central,Technology,Phones,TEC-PH-10004539,130.0,150.0,1,4.0,20.0,20.0
5367,2023-11-14,Seattle,Washington,West,Technology,Phones,TEC-PH-10002923,80.0,90.0,3,5.0,10.0,30.0
5368,2023-03-15,Seattle,Washington,West,Office Supplies,Labels,OFF-LA-10004689,10.0,10.0,4,4.0,0.0,0.0
5369,2023-08-05,Seattle,Washington,West,Office Supplies,Storage,OFF-ST-10001228,20.0,20.0,1,5.0,0.0,0.0
5370,2023-03-11,Akron,Ohio,East,Office Supplies,Paper,OFF-PA-10003302,80.0,90.0,3,4.0,10.0,30.0
5371,2023-08-18,Oak Park,Michigan,Central,Furniture,Furnishings,FUR-FU-10004665,240.0,270.0,2,2.0,30.0,60.0
5372,2022-03-16,Oak Park,Michigan,Central,Furniture,Furnishings,FUR-FU-10004188,260.0,310.0,3,4.0,50.0,150.0
5373,2023-01-14,Houston,Texas,Central,Office Supplies,Paper,OFF-PA-10003177,20.0,20.0,3,3.0,0.0,0.0
5374,2023-08-17,Houston,Texas,Central,Furniture,Tables,FUR-TA-10002607,290.0,350.0,7,2.0,60.0,420.0
5375,2022-01-13,Houston,Texas,Central,Office Supplies,Paper,OFF-PA-10001166,10.0,10.0,2,2.0,0.0,0.0
5376,2022-01-22,Seattle,Washington,West,Technology,Accessories,TEC-AC-10004510,90.0,100.0,6,5.0,10.0,60.0
5377,2023-03-23,Seattle,Washington,West,Office Supplies,Art,OFF-AR-10004062,30.0,30.0,3,3.0,0.0,0.0
5378,2023-02-23,Philadelphia,Pennsylvania,East,Office Supplies,Envelopes,OFF-EN-10000056,310.0,350.0,7,2.0,40.0,280.0
5379,2022-01-21,Philadelphia,Pennsylvania,East,Office Supplies,Storage,OFF-ST-10001469,160.0,170.0,4,4.0,10.0,40.0
5380,2022-09-08,Los Angeles,California,West,Office Supplies,Paper,OFF-PA-10000551,20.0,20.0,3,4.0,0.0,0.0
5381,2023-04-28,Los Angeles,California,West,Technology,Machines,TEC-MA-10000423,100.0,110.0,6,4.0,10.0,60.0
5382,2023-08-06,Houston,Texas,Central,Office Supplies,Paper,OFF-PA-10001870,30.0,30.0,5,4.0,0.0,0.0
5383,2022-06-18,Houston,Texas,Central,Office Supplies,Fasteners,OFF-FA-10001843,20.0,20.0,8,5.0,0.0,0.0
5384,2023-09-06,Houston,Texas,Central,Office Supplies,Paper,OFF-PA-10002036,10.0,10.0,2,3.0,0.0,0.0
5385,2022-03-01,Philadelphia,Pennsylvania,East,Technology,Phones,TEC-PH-10001760,330.0,360.0,3,3.0,30.0,90.0
5386,2022-11-11,Philadelphia,Pennsylvania,East,Technology,Phones,TEC-PH-10000673,470.0,550.0,14,5.0,80.0,1120.0
5387,2022-06-16,Rogers,Arkansas,South,Office Supplies,Binders,OFF-BI-10000829,30.0,40.0,9,2.0,10.0,90.0
5388,2022-03-11,Los Angeles,California,West,Technology,Phones,TEC-PH-10001924,140.0,170.0,3,3.0,30.0,90.0
5389,2022-12-18,Los Angeles,California,West,Technology,Accessories,TEC-AC-10004864,90.0,110.0,3,5.0,20.0,60.0
5390,2023-07-02,Los Angeles,California,West,Office Supplies,Labels,OFF-LA-10004345,10.0,10.0,2,4.0,0.0,0.0
5391,2023-02-15,Seattle,Washington,West,Office Supplies,Binders,OFF-BI-10000088,20.0,30.0,3,2.0,10.0,30.0
5392,2023-06-15,Wilmington,Delaware,East,Office Supplies,Labels,OFF-LA-10002787,20.0,20.0,6,4.0,0.0,0.0
5393,2022-11-14,Wilmington,Delaware,East,Office Supplies,Labels,OFF-LA-10001569,10.0,10.0,2,3.0,0.0,0.0
5394,2022-12-02,Wilmington,Delaware,East,Office Supplies,Binders,OFF-BI-10002429,190.0,210.0,7,4.0,20.0,140.0
5395,2023-02-03,Wilmington,Delaware,East,Furniture,Bookcases,FUR-BO-10000362,940.0,1030.0,6,3.0,90.0,540.0
5396,2023-03-19,Provo,Utah,West,Office Supplies,Paper,OFF-PA-10003016,20.0,20.0,7,5.0,0.0,0.0
5397,2023-04-15,San Francisco,California,West,Furniture,Furnishings,FUR-FU-10002501,50.0,60.0,5,2.0,10.0,50.0
5398,2023-02-21,Los Angeles,California,West,Office Supplies,Appliances,OFF-AP-10003622,40.0,40.0,12,4.0,0.0,0.0
5399,2023-01-16,Lancaster,Ohio,East,Office Supplies,Binders,OFF-BI-10002764,0.0,0.0,3,5.0,0.0,0.0
5400,2023-08-23,Los Angeles,California,West,Furniture,Bookcases,FUR-BO-10001798,500.0,560.0,5,5.0,60.0,300.0
5401,2022-02-14,Seattle,Washington,West,Technology,Accessories,TEC-AC-10000158,60.0,70.0,2,5.0,10.0,20.0
5402,2022-02-01,Seattle,Washington,West,Technology,Accessories,TEC-AC-10000303,70.0,80.0,2,4.0,10.0,20.0
5403,2022-05-01,New York City,New York,East,Office Supplies,Binders,OFF-BI-10003910,20.0,20.0,4,5.0,0.0,0.0
5404,2023-07-19,New York City,New York,East,Office Supplies,Binders,OFF-BI-10000138,0.0,0.0,1,4.0,0.0,0.0
5405,2023-12-16,Los Angeles,California,West,Technology,Phones,TEC-PH-10002398,410.0,450.0,5,2.0,40.0,200.0
5406,2022-07-11,Los Angeles,California,West,Technology,Accessories,TEC-AC-10003399,30.0,40.0,1,3.0,10.0,10.0
5407,2023-04-01,Los Angeles,California,West,Office Supplies,Fasteners,OFF-FA-10000992,10.0,10.0,3,5.0,0.0,0.0
5408,2022-04-25,San Francisco,California,West,Office Supplies,Paper,OFF-PA-10003022,70.0,90.0,4,2.0,20.0,80.0
5409,2022-08-01,San Francisco,California,West,Office Supplies,Binders,OFF-BI-10002854,20.0,20.0,1,3.0,0.0,0.0
5410,2023-12-11,San Francisco,California,West,Office Supplies,Binders,OFF-BI-10001670,80.0,90.0,3,4.0,10.0,30.0
5411,2022-12-02,San Francisco,California,West,Office Supplies,Storage,OFF-ST-10001837,30.0,40.0,1,4.0,10.0,10.0
5412,2023-06-15,Clovis,New Mexico,West,Office Supplies,Binders,OFF-BI-10002012,10.0,10.0,7,3.0,0.0,0.0
5413,2023-11-05,Clovis,New Mexico,West,Technology,Accessories,TEC-AC-10004992,80.0,100.0,3,2.0,20.0,60.0
5414,2023-10-11,Wichita,Kansas,Central,Technology,Phones,TEC-PH-10003171,200.0,220.0,5,5.0,20.0,100.0
5415,2023-01-07,Chicago,Illinois,Central,Office Supplies,Appliances,OFF-AP-10000390,60.0,70.0,6,5.0,10.0,60.0
5416,2022-01-20,Chicago,Illinois,Central,Office Supplies,Paper,OFF-PA-10004888,20.0,20.0,4,5.0,0.0,0.0
5417,2022-08-30,Chicago,Illinois,Central,Technology,Phones,TEC-PH-10004188,30.0,40.0,2,2.0,10.0,20.0
5418,2023-08-12,Omaha,Nebraska,Central,Office Supplies,Binders,OFF-BI-10004099,20.0,20.0,2,5.0,0.0,0.0
5419,2023-02-12,Houston,Texas,Central,Office Supplies,Paper,OFF-PA-10004621,30.0,40.0,7,4.0,10.0,70.0
5420,2023-07-31,Houston,Texas,Central,Technology,Phones,TEC-PH-10002103,140.0,150.0,2,2.0,10.0,20.0
5421,2022-01-01,Philadelphia,Pennsylvania,East,Technology,Phones,TEC-PH-10002789,260.0,280.0,3,4.0,20.0,60.0
5422,2023-09-03,Philadelphia,Pennsylvania,East,Technology,Accessories,TEC-AC-10003289,30.0,30.0,2,3.0,0.0,0.0
5423,2022-02-11,Los Angeles,California,West,Office Supplies,Binders,OFF-BI-10000138,10.0,10.0,3,4.0,0.0,0.0
5424,2022-05-02,Richmond,Kentucky,South,Office Supplies,Paper,OFF-PA-10001215,30.0,30.0,5,4.0,0.0,0.0
5425,2022-12-11,Waterbury,Connecticut,East,Office Supplies,Art,OFF-AR-10001545,0.0,0.0,2,2.0,0.0,0.0
5426,2022-12-23,Los Angeles,California,West,Technology,Accessories,TEC-AC-10003870,1450.0,1650.0,5,3.0,200.0,1000.0
5427,2023-04-14,Los Angeles,California,West,Furniture,Furnishings,FUR-FU-10001085,90.0,110.0,6,3.0,20.0,120.0
5428,2023-04-21,Los Angeles,California,West,Furniture,Bookcases,FUR-BO-10004218,560.0,600.0,5,2.0,40.0,200.0
5429,2022-06-29,San Francisco,California,West,Office Supplies,Storage,OFF-ST-10003455,50.0,50.0,3,4.0,0.0,0.0
5430,2023-08-22,Saint Petersburg,Florida,South,Furniture,Furnishings,FUR-FU-10001967,30.0,30.0,2,3.0,0.0,0.0
5431,2023-11-07,Lakewood,Ohio,East,Office Supplies,Appliances,OFF-AP-10000938,130.0,160.0,2,2.0,30.0,60.0
5432,2023-12-24,Lakewood,Ohio,East,Office Supplies,Paper,OFF-PA-10002195,0.0,0.0,1,3.0,0.0,0.0
5433,2023-01-24,Lakewood,Ohio,East,Office Supplies,Binders,OFF-BI-10002799,10.0,10.0,4,5.0,0.0,0.0
5434,2022-07-14,Chandler,Arizona,West,Office Supplies,Art,OFF-AR-10000246,10.0,10.0,4,4.0,0.0,0.0
5435,2022-04-17,Los Angeles,California,West,Office Supplies,Appliances,OFF-AP-10000275,1390.0,1640.0,5,4.0,250.0,1250.0
5436,2022-05-05,Los Angeles,California,West,Technology,Accessories,TEC-AC-10000892,260.0,270.0,3,5.0,10.0,30.0
5437,2022-07-30,Palm Coast,Florida,South,Furniture,Furnishings,FUR-FU-10001591,20.0,20.0,2,4.0,0.0,0.0
5438,2023-07-03,Palm Coast,Florida,South,Office Supplies,Binders,OFF-BI-10001787,10.0,10.0,5,4.0,0.0,0.0
